row.ID	name	LB_crp	LB_crp_cysB	LB_crp_fruR	LB_crp_fur	LB_cysB	LB_fruR	LB_fur	LBG_crp	LBG_crp_cysB	LBG_crp_fruR	LBG_crp_fur	LBG_cysB	LBG_fruR	LBG_fur	LBG_wt	LB_wt
IG_166_263232_263479_rev_at	IG_166_263232_263479_rev_at	5.46657583686832	5.57225040895364	5.63875195714728	5.68962166948857	5.68388053873782	5.49948122269106	5.40303607498578	5.54270443966352	5.18851384394225	5.0769651917341	5.23979599039166	5.36043773091463	5.31922629892638	5.48260542420396	5.41740561280975	5.25491785141126
IG_1663_2683528_2685089_rev_at	IG_1663_2683528_2685089_rev_at	3.46899682625796	3.49109119143134	3.55986379389599	3.19889418652004	3.32249663562185	3.42312046847713	3.52263356032507	3.46085129684465	3.50152296682499	3.49858597020609	3.58562734151096	3.40193241746905	3.48403684325968	3.49794175886993	3.45531992533864	3.66937664011547
IG_1664_2685046_2693958_fwd_at	IG_1664_2685046_2693958_fwd_at	4.71572533880103	4.83137209835209	4.71331236411588	4.55479367630358	4.88184237315621	4.73275523396474	4.53408134231717	4.76173581735668	4.64761431476155	4.46673565121277	4.59472818282353	4.5649128112078	4.68244166490458	4.71210086412786	4.94791699448497	4.74039336929374
IG_1665_2685429_2685488_rev_at	IG_1665_2685429_2685488_rev_at	6.4922469655762	6.15240911543263	7.35092004287568	6.83980927986947	6.89597931891355	5.65093887080567	6.62519040321585	8.01054843345818	7.41038209919844	8.0424067875672	6.87960860562991	7.7014338687801	7.2432947882012	7.7623224684973	7.29937026252933	6.57130495903376
IG_1666_2687527_2687690_rev_at	IG_1666_2687527_2687690_rev_at	3.42913508908836	3.84477799723673	4.05031409125866	3.69179872276942	3.42432159356667	3.91183386472274	3.69321397557773	4.15268556348033	4.05082780393868	4.09967101269869	4.22230569271385	4.4250791158102	4.16966396118152	3.99452643505016	3.98396847569733	4.32314554837737
IG_1667_2689182_2689675_rev_at	IG_1667_2689182_2689675_rev_at	4.81436840783927	5.36653295647498	5.39934517137308	5.566897155147	5.04869894765453	5.25095521166905	4.66509742406188	5.24069003692918	5.14316031346236	5.40675980178764	5.30963166459116	5.22063051468666	5.11751376638735	4.97817693824621	4.83169482423195	4.91830265554008
IG_1668_2693564_2695373_rev_at	IG_1668_2693564_2695373_rev_at	5.40703673655493	5.29590307840932	5.22859886097124	5.35230749629774	5.18927906270505	5.50502603127915	5.32426228888939	5.41508883853519	5.15300709975978	5.18158627080336	5.10080424255264	5.15926183695622	5.15416864075838	5.33855715401682	5.5242094945959	5.35490316670921
IG_1669_2695378_2696706_fwd_at	IG_1669_2695378_2696706_fwd_at	4.23162218973883	4.23896844379434	3.9469672786816	4.17741225341869	4.08069064964808	4.14944019661142	3.86129226785908	3.85643432872198	3.91265122875384	3.92042065378675	4.02662033429903	4.02526532972973	3.76385768044043	3.78397716266582	3.99948297307994	4.28581263033185
IG_1670_2696508_2698637_rev_at	IG_1670_2696508_2698637_rev_at	5.94169760242551	6.02988649714477	5.72893646468103	5.76744349813861	5.80787392839447	5.94994188781388	5.74104966151424	6.05281402832169	6.08952897729675	6.00514258459758	6.01047243377577	6.11461585803379	6.21754119243311	6.1891302463738	6.12902421300549	5.84655871697762
IG_1671_2697628_2697682_fwd_at	IG_1671_2697628_2697682_fwd_at	8.17764147515705	8.49053494798451	7.63925108070644	8.15944882273854	8.20131759639058	7.89185183515128	7.6366563555327	8.07347979339393	7.72663625859556	7.561906874263	7.59509005262578	7.64953922263225	7.89106604580866	7.75211431491316	7.83944800852088	7.69023370516054
IG_1672_2697944_2708439_fwd_at	IG_1672_2697944_2708439_fwd_at	4.92217349842461	5.14375374868155	4.92109806718383	4.97178102530776	4.90898060371099	5.03864364078259	4.77475793856885	4.87244399414581	4.98183660008664	4.78909499609147	5.0361337673399	4.79651420820066	4.9626606729753	4.87808347838591	5.02831832864366	4.82856830579418
IG_167_264431_264527_rev_at	IG_167_264431_264527_rev_at	4.54947824903698	4.52416851122177	3.99045504343816	4.8778420602246	4.07170026537156	2.78493998798098	4.39054182536777	4.1735251036677	3.41664397193184	3.84525301934674	3.2663454000334	4.27886254908253	3.75856897338482	3.48373110006237	3.6527204169933	3.64590899935563
IG_1673_2702084_2702354_rev_at	IG_1673_2702084_2702354_rev_at	4.91803174613815	4.52215896715921	4.84211918188747	4.51629350203183	4.85559775719465	5.00584448695261	4.70908349531423	5.46957434455879	5.15357654767198	5.42470098998056	4.93700366570672	5.74977852477654	5.7888964993801	5.61795991996375	5.82859336387672	5.30909278126672
IG_1674_2705145_2705341_rev_at	IG_1674_2705145_2705341_rev_at	5.84942777272492	4.71901095822599	5.24253908381903	5.18149418824063	5.4790865335004	4.94511597162472	5.54708911031831	5.63619019555149	5.87653040273227	6.07791741210424	5.61031321475637	6.17735507950064	5.96095017545777	6.31196119836439	6.05540581189912	5.50203250888646
IG_1675_2707425_2707456_rev_at	IG_1675_2707425_2707456_rev_at	7.13380619462615	7.59418489907571	8.03484501078705	7.96842945094369	7.20826691213578	7.45920795083134	7.30311285917034	8.2427789865238	8.98302891027506	8.9110946403768	8.93038072224588	8.37880482080585	8.38685335941931	8.77383989727473	8.16573127705248	7.75767273005296
IG_1676_2708033_2710046_rev_at	IG_1676_2708033_2710046_rev_at	5.42595484109035	5.84443000141368	5.94006485028078	6.10303862952712	5.32776351991919	5.55374488249115	5.64267480090914	5.56483912193678	6.10762536627576	6.4888891083165	6.17988185619778	5.73667791756937	5.41360932514234	5.98872793597834	5.61635715218135	5.48219983310763
IG_1677_2710905_2712458_rev_at	IG_1677_2710905_2712458_rev_at	3.22281801807044	2.87719877671576	3.57864665649212	3.25807586745949	2.76080519528432	3.3035849546088	3.37214767979967	3.54733633688325	3.20579165070457	3.40049518030755	3.17308786027123	3.44598853293784	3.16076579162946	3.55700980630633	3.55289927007455	3.33513589521326
IG_1678_2712251_2713442_fwd_at	IG_1678_2712251_2713442_fwd_at	3.84401926444058	3.45682949172834	3.5373430903611	3.51214424628527	3.66060907218472	3.98729720236949	3.55160146351232	3.75610880724922	3.95307514149336	3.66109016345539	3.77552948674583	3.78382556009655	3.95742229959904	3.86541791332517	3.89688615601133	3.79459668689166
IG_1679_2713386_2714085_rev_at	IG_1679_2713386_2714085_rev_at	6.22576521588744	5.98890783834548	6.48275655543366	6.04120499477633	6.18889200570006	5.99817495115113	6.17763365021836	6.55473534871871	6.51192746674697	6.58076499194935	6.3546824736938	6.70059528402525	6.70950989138058	6.71999516625252	6.695486921186	6.18376131419649
IG_1680_2714031_2714773_fwd_at	IG_1680_2714031_2714773_fwd_at	1.92013724872973	2.01511140069361	2.09889760311994	2.04574461559452	2.02903108111415	2.5503299725884	1.95978285419635	2.15791764966853	2.08764561793908	2.03630299393693	2.00134497771071	1.90713261946022	2.13499745797189	2.02896559049976	2.19225657323164	2.02238160526431
IG_1681_2714470_2715510_rev_at	IG_1681_2714470_2715510_rev_at	4.90091386380963	4.66594631170358	4.85055061426268	4.71590230500203	4.66308599291539	4.96352770965096	4.67652370095139	4.85826320026367	4.812506339039	4.82093029498137	4.6959953182286	4.7785597832454	5.00822619672843	5.01011784342938	5.05434011095477	4.82602475829301
IG_1682_2715464_2716754_fwd_at	IG_1682_2715464_2716754_fwd_at	5.53676765602156	5.40905659195915	5.39703128823386	5.13515713437374	5.53390442419627	5.64560132743606	5.28506874912266	5.32301362712271	5.43581632018066	5.3746028113623	5.27034219602838	5.16544501445361	5.4266501379193	5.38400280634876	5.54996073372682	5.09942237405587
IG_168_264768_264843_rev_at	IG_168_264768_264843_rev_at	6.32807299545043	6.62269547489733	6.18747077054314	6.19532974261494	6.30572243304693	6.2690839535789	6.06691244049365	6.58563092837563	6.00462247372805	6.06532082158758	5.96067287046158	6.23191332531776	6.34211188943962	6.28903221151609	6.24115553368824	5.9633137666406
IG_1683_2716549_2722467_rev_at	IG_1683_2716549_2722467_rev_at	6.24473146959	6.25611560890969	6.24143610343183	6.184158650206	6.10005967931764	6.2783855758568	6.41630955912193	6.57710545727144	6.90199484512733	6.7999106486008	6.68998217856661	6.74295043379366	6.75352680620744	6.90968462871119	6.75388377707992	6.29329000669654
IG_1684_2717175_2717218_fwd_at	IG_1684_2717175_2717218_fwd_at	4.7489585880637	5.17120845247993	4.56991790313414	4.64761825931162	4.85283316905895	5.04973346349685	4.62142101673349	4.29200009274019	4.61720013702065	4.39094699039268	4.60896121556099	4.40432232058538	4.54472551615438	4.53469658082654	4.42977816548588	4.65981952731545
IG_1685_2717942_2717972_fwd_at	IG_1685_2717942_2717972_fwd_at	5.89355160238967	6.06985146291377	6.2005476004901	5.6500152115844	6.00864494514746	6.57010226307112	6.66582591607951	6.01389738284823	6.18440453510325	6.11639853136421	6.28907189820786	6.0837631443822	6.27023058966923	6.35468654174095	6.27257731777184	6.68836958143228
IG_1686_2720634_2720743_fwd_at	IG_1686_2720634_2720743_fwd_at	6.95508742579478	6.38504486805849	6.51064002889528	6.62284187032332	7.1127796410757	6.17148528440685	6.8941050955537	7.83514877524656	7.66530985923913	7.61362931724104	7.39025131910829	7.50378084271372	7.26551760856609	7.40746589737373	7.90218053973272	6.76161229008606
IG_1687_2722103_2722198_fwd_at	IG_1687_2722103_2722198_fwd_at	5.88162300616704	5.64901140808837	5.76748271923231	5.92128278196075	5.92010560942891	5.51205034573732	5.61924761354655	5.39262346238023	5.35537870732912	5.43717423233689	5.07863197287077	4.81169834728474	5.00416352317288	5.11491559085628	5.11409249696446	5.47448233650544
IG_1688_2722472_2734165_fwd_f_at	IG_1688_2722472_2734165_fwd_f_at	4.51180987900863	4.70110595936417	4.35797638712249	4.20760635525203	4.63748042391179	4.64713864161119	4.15203716445536	4.13277327354313	4.04580709213428	3.95890521866886	4.03128420860484	3.97071408320505	4.09425768855955	3.9969709471137	4.12646872063387	4.19590259184856
IG_1689_2723767_2724088_rev_f_at	IG_1689_2723767_2724088_rev_f_at	2.23974753857785	2.51771106919966	2.26281314334457	2.43198080819428	2.28791157199085	2.43593113186258	2.26114596147748	2.47549989967918	2.01422889053911	2.17558819015165	1.9912404800842	2.19385255070081	1.99336061384415	2.40350236797104	2.43216653998013	2.29313114989365
IG_1690_2724209_2724300_rev_s_at	IG_1690_2724209_2724300_rev_s_at	10.9846627657866	10.2897037522627	10.6873207065189	10.3550461098641	10.9813006530088	10.4238864246687	10.7256550311539	10.775904853058	10.3387108191963	10.3741890941835	10.061409815054	10.579846017627	10.6344691157665	10.5075749670346	10.9766644016479	11.0683455298194
IG_1691_2727205_2727388_rev_f_at	IG_1691_2727205_2727388_rev_f_at	6.77387968045871	6.31468352715102	6.37572416216895	6.17128912989213	6.92351897945188	6.91100384140431	6.41409214767103	7.17932296251053	6.7891157928231	6.72540039839994	6.41499913726105	6.86913513504761	7.0176917304178	6.86514901538068	7.04915881647099	6.63548644201377
IG_1692_2727465_2727635_rev_f_at	IG_1692_2727465_2727635_rev_f_at	10.3904001957864	9.25362256289939	9.3162313152068	9.28233307000949	10.2351912121063	9.37748903263809	9.95846023663605	10.3620395523719	9.5515402482615	9.31756911275673	9.41537764044214	9.81591724167623	10.0375790114863	10.1269332589097	10.4402951370291	10.017298453282
IG_169_266192_266407_rev_at	IG_169_266192_266407_rev_at	5.33456755735912	5.82396008703968	5.38209763329206	5.44046387938716	5.42372108301483	5.47862005625661	5.27286413965127	5.70056359788393	5.14776444202077	5.21721914104131	5.16318302634366	5.35625787188623	5.49049402230516	5.35882060185881	5.5423176337336	5.35395235544717
IG_1693_2729179_2729619_rev_f_at	IG_1693_2729179_2729619_rev_f_at	8.94300208824534	8.39380593809265	8.66580843254604	8.37374515896723	8.8636816143356	9.00544325068593	8.94940129081267	9.01100660957201	8.69212835771974	8.7506436520207	8.60484052723918	8.72523724308864	8.88235085343934	8.86795065350733	9.0844728131161	8.89739109782543
IG_1694_2732194_2732322_rev_at	IG_1694_2732194_2732322_rev_at	10.2725840059354	10.5747768442421	10.2409150199088	10.2632353198258	10.3463054198641	9.76425244839428	10.0237294332286	9.8384571829919	10.1088826712965	9.9243824806102	10.0696362431309	10.0563626102772	9.33243197340549	9.21102141319058	9.88796632907081	9.9093979364648
IG_1695_2734032_2736967_rev_at	IG_1695_2734032_2736967_rev_at	4.5086835413933	4.86771337332966	4.41162422128878	4.50308974152646	4.51375746327146	4.60758039712096	4.45671277102503	4.56987814141593	4.43606261317892	4.43407854792721	4.52711256031218	4.48617748111811	4.63837993522598	4.54039222355992	4.52972301309679	4.48606420778255
IG_1696_2735516_2735618_fwd_at	IG_1696_2735516_2735618_fwd_at	5.10798787405976	5.19759450055502	5.11560926919381	5.02283669278021	4.90486398724205	5.37122703459017	5.28474699530956	4.8613027605593	5.02408296234394	4.8185065733663	5.45195496644725	4.47868311357931	4.73454838736352	4.82796428857934	4.8987293308186	5.35685580403061
IG_1697_2735667_2735764_fwd_at	IG_1697_2735667_2735764_fwd_at	7.0725734672377	6.93486521602429	6.85193676240693	7.83486227628826	7.08109176221291	6.27418644449202	6.97742028008903	6.88292507496941	6.70396400281226	6.90241579636364	7.02427525388214	6.64012136221919	6.62095840748231	6.28469203409313	6.74484259538259	6.73609787582587
IG_1698_2736926_2739340_fwd_at	IG_1698_2736926_2739340_fwd_at	4.50770467979141	4.38519599273446	4.40787472854434	4.39400839313229	4.27360917386111	4.45156336471374	4.34780202814632	4.2933209703626	4.37118503212891	4.19620897687474	4.34580207072482	4.28146441304444	4.29875976858033	4.2828657548389	4.41650808675521	4.40890208530078
IG_1699_2739171_2742202_rev_at	IG_1699_2739171_2742202_rev_at	4.34366561157832	4.38495273654334	4.06184860213625	4.09871971713065	4.42712497986823	4.33931214019757	4.30756027757303	4.6306044420796	4.51184796243718	4.47197315340367	4.47446056465551	4.71519519228518	4.55377274102336	4.66526691701431	4.70966385624438	4.47453793516008
IG_1700_2739746_2739894_fwd_at	IG_1700_2739746_2739894_fwd_at	6.7379144275696	6.8116531517774	6.65088383026639	7.08901105214903	6.41323041968101	5.7969928156207	6.32679939394589	6.16978312838251	6.39733310133412	6.32181091081308	6.51099811534521	5.97017112902087	5.86841788772534	5.91576233659427	5.96676636170134	6.21129519538562
IG_1701_2742128_2745906_fwd_at	IG_1701_2742128_2745906_fwd_at	5.38946077066966	5.38442252601285	5.09522985363549	5.25887252406327	5.40038625142548	5.35924814517273	5.22349143969262	5.08898547674301	4.81490778521819	4.72094194924031	4.86897841648472	4.82337225183265	5.11266960158545	4.92982958387746	5.06796395194983	5.16845836707671
IG_1702_2742551_2742591_rev_at	IG_1702_2742551_2742591_rev_at	9.17278242712433	7.81936494729782	8.24699804239713	8.16212866220928	9.3800210924542	9.07393706503003	8.38588294877367	9.27256483579699	8.53409189180398	8.95362075316558	8.58084860180431	9.17773106006511	9.30682989019666	9.15581151855444	9.36578938398538	8.59137272178806
IG_170_267245_267320_rev_at	IG_170_267245_267320_rev_at	7.48210553178765	7.67875197315031	7.5505224051585	7.28635645711535	7.58536322595686	7.70302628335743	7.29188546315495	7.47643780967862	7.3036942212255	7.39748050486374	7.33576449601188	7.52722479292586	7.88188081726934	7.61532602173764	7.6544258664312	7.66759240498014
IG_1703_2744206_2744453_rev_at	IG_1703_2744206_2744453_rev_at	6.98617855938398	6.53133784362073	6.89424576381771	6.58026698918083	7.24915575581135	6.87627191224835	6.88665970368383	7.37277333888322	7.24964376204439	7.51559877709387	7.06412208928403	7.43086016478232	7.60516311301971	7.5072150991691	7.53989263548993	6.83132435796972
IG_1704_2745816_2748135_rev_at	IG_1704_2745816_2748135_rev_at	5.55028528711351	5.45711100897167	5.63074688451556	5.31138429110923	5.52603532374478	5.68294842907701	5.70642403174951	5.79209800836584	5.73403935977715	5.74274874927608	5.75065927322169	5.73639459798239	6.01728175898059	6.03443025686198	6.07762123109158	5.74887609990029
IG_1705_2746774_2746817_fwd_at	IG_1705_2746774_2746817_fwd_at	2.55592837559101	3.07853547374937	2.82186663191588	2.72835258647784	2.89457868399229	3.25667163771312	2.75586205820844	2.82447724775149	2.74465374115174	3.30782597184213	3.05383352634501	3.02662422808675	2.65752288620208	2.38758165509318	2.90867091317701	2.87678430624775
IG_1706_2748082_2748851_fwd_at	IG_1706_2748082_2748851_fwd_at	4.97073988245301	5.01444385222519	4.86196815031834	4.96171048792041	4.89275157427649	4.87277026779099	4.81272401642417	5.1963472615697	5.36749527084056	5.31871715347133	5.37528696179665	5.05146508984549	5.07263608772763	5.03622847596134	5.04449664527439	4.87604600202662
IG_1707_2748730_2752028_rev_at	IG_1707_2748730_2752028_rev_at	3.21324142916896	3.23985623647847	3.34226646585704	3.24405573765532	3.20865298013318	3.20582915100122	3.38846285201974	3.30632105993094	3.23523793035766	3.33038444257606	3.31689558503331	3.36632667851153	3.26332403207735	3.30811382108862	3.26280406956174	3.465211474215
IG_1708_2749731_2749815_fwd_at	IG_1708_2749731_2749815_fwd_at	1.53842226164873	1.50449556434552	1.52582201058366	1.45512278049303	1.57919308841777	1.43675842246026	1.43661605706178	1.42523533719532	1.3981533670222	1.44249230881469	1.45421104347453	1.4179985655912	1.78925033432374	1.32760149029974	1.22377177372261	1.50629447727431
IG_1709_2751478_2751814_fwd_at	IG_1709_2751478_2751814_fwd_at	7.30366901126424	6.59461569660902	7.48172324363321	7.04033577661195	7.15806987699036	7.05811956542812	7.30100080498123	7.29661967122169	7.53873145605076	7.69020383030107	7.20892536742374	7.54663308344734	7.03550791445504	7.27350818201357	7.45883030911264	7.19245981899874
IG_1710_2751968_2752916_fwd_at	IG_1710_2751968_2752916_fwd_at	6.27749605254284	6.0519994837862	6.42051313450042	6.19011197114951	6.43028367451404	6.13085387839116	6.30950284615428	6.26332729758543	6.1189232641227	6.05898143913463	5.95875806791093	6.13343597794855	5.96807226221546	6.17141740374803	6.30484481385705	6.28641530814145
IG_1711_2752786_2755664_rev_at	IG_1711_2752786_2755664_rev_at	5.08995370989274	4.89191797734565	4.86182638843315	5.15177198206264	5.06844940414593	4.58641472328889	5.01703019442118	5.27424608538469	4.81095128830797	4.92621344077735	4.84358989778903	5.14670709525988	5.0596237762388	4.90023060857379	5.13630512504146	4.90563318772267
IG_1712_2753400_2753508_fwd_at	IG_1712_2753400_2753508_fwd_at	7.03257265016552	6.958456055168	6.71978652182538	6.88784075118445	6.96535501790357	6.37247009504337	6.7360442909719	6.5176327434261	6.15850689227941	6.22672507184725	6.11088186212223	6.65435655595106	6.45801457129699	6.55328185012857	6.80797263294656	6.96413867744567
IG_171_268188_268512_rev_at	IG_171_268188_268512_rev_at	4.62961963466006	4.7263912707032	4.4580595759061	4.72643559250033	4.59696881933747	4.60811883484115	4.48787181607413	4.49931210224677	4.52534039382228	4.60433168733881	4.55082569433954	4.47269679023401	4.31038234191544	4.35333023336983	4.60799070725549	4.43862211222157
IG_1713_2753975_2754179_fwd_at	IG_1713_2753975_2754179_fwd_at	6.64898871412786	7.04650922911265	6.22760546250836	6.65193162254207	6.51022973298724	6.55548347183049	6.44134765345021	6.6249198280497	6.3963559501413	6.28119043900777	6.36581680050622	6.6312704260445	6.75167014298233	7.12004381852972	6.98530017459963	6.59502206274795
IG_1714_2755422_2756664_fwd_at	IG_1714_2755422_2756664_fwd_at	5.09927502339432	5.40461006412803	5.23305587542263	5.12110997660173	5.0355312036451	4.65027837199934	5.0597997053909	4.92772990513618	4.64618799754911	4.68716888117308	4.61777728760952	5.26333746844156	4.70918536776709	4.91556074940253	5.05645821763267	5.18604204264929
IG_1715_2756622_2759371_rev_at	IG_1715_2756622_2759371_rev_at	2.86072123320593	3.68080970803807	3.28437656135846	3.17982245548287	3.11905386429651	3.0053311760904	3.02621014750705	3.1949250671119	2.88307064148039	3.13797429084985	3.06000334128024	3.41693698070694	3.12102571511951	3.13793791874301	2.97843006504441	3.21545781271337
IG_1716_2756878_2757005_fwd_at	IG_1716_2756878_2757005_fwd_at	1.83510335964604	2.29060672918621	2.14903254015162	2.06404342486894	2.08598891697705	2.1653919931505	1.85673099839277	1.87075295950542	1.79965468561526	1.7039191600874	1.94646531147263	1.80765465609616	1.73541310661168	1.78016847947755	2.18726597159855	2.0016697122562
IG_17_16961_19810_rev_at	IG_17_16961_19810_rev_at	4.60641273351833	4.47581447793053	4.30096474604172	4.49831002874636	4.35195722274702	4.0272357402314	4.32896460775518	4.44008849601358	4.18374884491895	4.21351084837018	4.11242556719382	4.4907693354609	4.33693440515726	4.33437375948252	4.28132773699002	4.2032997936245
IG_1717_2758416_2758567_fwd_at	IG_1717_2758416_2758567_fwd_at	2.14486360242706	2.16959598182195	2.38282732071795	2.12781966142298	2.14193837525235	1.89039386361577	1.97184638077277	1.8010734707994	1.63123988964111	1.65907605714452	1.66624857332775	1.67901986394313	1.68183902776524	1.64059879435301	1.89003108080098	2.07169658247227
IG_1718_2759195_2763938_fwd_at	IG_1718_2759195_2763938_fwd_at	4.26197393018412	4.81988281194605	4.32658637305559	4.5862176693569	4.47845685211657	4.2932910815089	4.18310885744412	4.33146714499503	4.12750764130227	4.04569232722256	4.20365445792161	4.07554039038479	4.13167561354598	4.01926813868414	4.21206515904862	4.35118359239026
IG_1719_2763175_2763533_rev_at	IG_1719_2763175_2763533_rev_at	5.63290471916193	5.72234307637807	5.61747633513456	5.79589907877243	5.40696509988199	5.3878859702948	5.44680434231319	5.52030370028787	5.68601754829939	5.89439969342892	5.62496847672833	5.71107612193497	5.67877698175584	5.57161888214725	5.68508537313583	5.54550689838574
IG_1720_2763798_2769860_rev_at	IG_1720_2763798_2769860_rev_at	5.36368725213228	5.43485221505597	5.33314309445398	5.33880399183783	5.12421939365969	5.26989355124524	5.27208143514055	5.57274800786408	5.68984693560958	5.69882331542728	5.68176790826466	5.63613192322553	5.79448004289698	5.75086585247598	5.65445809756692	5.43640392553369
IG_1721_2765013_2765055_fwd_at	IG_1721_2765013_2765055_fwd_at	5.80426394801515	6.30777455504269	5.96202122856188	6.03639054837138	5.89896093001912	6.02096099068671	5.67530377314265	6.2283407307976	6.32988724224782	6.4004424547482	5.977824014392	6.35229743406344	6.55461336338109	6.36710036004828	6.18356247011942	5.69606869355222
IG_1722_2765377_2765724_fwd_at	IG_1722_2765377_2765724_fwd_at	4.09559199562391	4.10702975380171	3.98390104314034	3.9936764338095	4.04767329411385	3.91239160812575	3.9012633193075	3.85441943190452	3.93581865017014	3.90376084343253	3.9455438390786	3.93746224885926	3.65735110472291	3.75675723978381	4.13635824537112	4.11920206892064
IG_172_269407_273324_rev_at	IG_172_269407_273324_rev_at	3.46672396347425	3.71485195676138	3.71577634748601	3.6913631248083	3.52155182157208	3.42438509781915	3.68208208754953	3.86030827480563	3.64417260336759	3.75680759240788	3.66902517786113	3.77345230959574	3.6784918205011	3.78798706477283	3.86494205887964	3.5506729964055
IG_1723_2766595_2766685_fwd_at	IG_1723_2766595_2766685_fwd_at	5.41886330561906	5.33993162963055	5.53366529544369	5.34348500351168	5.40427520524186	5.70431824351462	5.23734948366668	5.33985922172732	5.63372285670825	5.46179110564055	5.56627964382025	5.27017304090785	5.63906578332079	5.64507299117522	5.61393053154642	5.31568467796833
IG_1724_2767508_2767723_fwd_at	IG_1724_2767508_2767723_fwd_at	7.66192122238496	7.40895819838138	6.84702606271506	7.98867936740495	7.30750219986291	7.02996765999953	7.25984395920059	7.35155634678369	6.49456583322414	6.31992422482218	6.61682336006822	6.36759685534011	6.8192064062794	6.0719659750783	7.28790852918542	6.81006360151014
IG_1725_2769637_2771338_fwd_at	IG_1725_2769637_2771338_fwd_at	4.83250962979085	4.78202654414334	4.74560576717785	4.75255595007933	4.70820040604197	4.81438455205755	4.83251300927579	4.9079371112156	4.98466705271428	4.78563370970347	4.77317148297233	4.72266189410493	4.82139742825399	4.77733663116091	4.82065546961394	4.67911467715193
IG_1726_2770707_2770856_rev_at	IG_1726_2770707_2770856_rev_at	5.77315593172396	5.66417559010205	5.69897174340977	5.58895754610132	5.54821947062012	5.87274365857406	5.82896364526132	5.825518202117	6.1118120917627	6.16679040676856	6.02198322875012	5.94855457346685	6.04141933017074	6.05935874948144	6.21400602277233	5.84757463119076
IG_1727_2771114_2776166_rev_at	IG_1727_2771114_2776166_rev_at	5.04800422060565	4.84661630530936	4.90699773051681	4.89601434263293	4.91319501651338	4.85175002471983	4.85010297508171	5.02051470109969	4.70221213015608	4.76491422103808	4.7545971513097	4.74731216684974	4.72558726860918	4.72127417208096	4.99213575524692	4.89382280644137
IG_1728_2773043_2773939_fwd_at	IG_1728_2773043_2773939_fwd_at	5.0090303082325	4.94425834580555	4.96913851858154	4.87139733795489	5.06345246984309	5.05191980700076	4.98764665261608	4.94095892101825	4.91673548458017	5.03618098625333	4.95609935093892	4.94458168168925	4.9791540236885	5.01465103332843	5.03028219593167	4.68152544199462
IG_1729_2774890_2775135_fwd_at	IG_1729_2774890_2775135_fwd_at	6.34879946540796	6.15195258935912	5.91241405959426	5.92600539511611	5.90930592567602	6.09702995969984	6.05032805686112	6.27095128661884	6.14814548134832	5.96125270211957	5.94684135462751	5.94825297138674	6.37171051658748	6.25392242516766	6.24857583608658	5.93912379651852
IG_1730_2775804_2783240_fwd_at	IG_1730_2775804_2783240_fwd_at	2.79122400671035	2.89886124605027	2.59903542988576	2.52268082021007	2.76765553594992	2.97739878600677	2.63973429706324	2.47641180442396	2.56496584129778	2.33869108924702	2.50096579086907	2.35073890213615	2.56963258860008	2.43239659141935	2.61265888992261	2.52902231033281
IG_1731_2780877_2781084_rev_at	IG_1731_2780877_2781084_rev_at	2.54923255959729	2.98055744129217	2.33464239869687	2.19712179834695	2.28791157199085	3.22801170295776	2.41212388857035	2.59566402201177	2.74579907785857	2.76516159303324	2.6344760337602	2.62131718021031	2.80165919860005	2.94722953684793	2.73816031454344	2.67824326731517
IG_1732_2781229_2781657_rev_at	IG_1732_2781229_2781657_rev_at	4.5987308498483	4.38707786216656	4.65406044581933	4.26820669684025	4.43395092177246	4.41934193779418	4.42028588979005	4.58664104227317	4.61353005492171	4.53279681784371	4.53403251793182	4.49555715358028	4.68618988311976	4.80853004716245	4.72462691101274	4.61591185676132
IG_173_270979_271053_fwd_at	IG_173_270979_271053_fwd_at	4.90662630357581	4.94005868849917	4.72846406726894	4.80703021352882	4.59359104025971	4.6343555190953	4.57347323427027	4.38154709304701	4.86978844078891	5.00198609975017	4.85118900843972	4.60763734243999	4.47205645537253	4.7245138586105	4.97150898369213	4.63226154781363
IG_1733_2782450_2782548_rev_at	IG_1733_2782450_2782548_rev_at	2.83788623488434	2.76125718587693	2.84892519881977	2.86476828816166	2.85324649417945	3.32509484541682	2.6028133559813	2.60701213441892	2.23985075612324	2.25466119190067	2.54656799104943	2.44082134733229	2.53594478090709	2.36417952876201	2.58681715606444	2.81950130902607
IG_1734_2783032_2783781_rev_at	IG_1734_2783032_2783781_rev_at	2.31026624002066	2.35081636525134	2.25349467201723	2.08379307156615	2.28919671074162	2.23489740872288	2.31474537400168	2.29563478627748	2.37225730938087	2.33600382977589	2.28923478828899	2.31770741446489	2.32884656091064	2.3845315051892	2.25687360335758	2.43021804266768
IG_1735_2783373_2784416_fwd_at	IG_1735_2783373_2784416_fwd_at	2.01814273735284	1.99854834015125	1.75749678712211	1.82948325484634	1.83536148470241	2.26393267472946	1.7755702889578	1.61914310855554	1.5785586661386	1.48268368096966	1.60054494637231	1.48101146596304	1.57665686322946	1.54422138884101	1.77632058941342	1.81906219552067
IG_1736_2783994_2794357_rev_at	IG_1736_2783994_2794357_rev_at	2.994667737536	3.1514056654502	2.81512093915896	3.07159929280253	2.87208844483557	3.03293298654457	2.99070027563021	2.84177119202189	2.83099629359921	2.79216196187274	2.95181672367763	2.8264983631906	2.90857268117872	2.80472295605439	2.87474974446867	2.93036177843109
